system:index,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-17.292649886122383,-10.017281831774499,-19.99271667934355,-10.28076514387805,-18.218171588538123,-10.93375160029584,-17.327351362485054,-11.06675891169168,-16.97917839944169,-10.468733384951818,-18.97784147588932,-11.337785876147052,-17.87098537405212,-10.981092246739285,-16.33991928782641,-10.152013813940147,-16.581385791813233,-9.083240631523482,-17.363307703138418,-9.195763883518753,-18.321062068349093,-10.181736426194107,-19.83172076247119,-10.996825172731008,465,"{""type"":""Polygon"",""coordinates"":[[[-2.92816858650773,41.32919148213709],[-2.9282690024174,41.32918073744751],[-2.928361425127784,41.32914935866619],[-2.9284384977272437,41.329099843571406],[-2.928494085221891,41.329036133600574],[-2.928523762885776,41.328963300100675],[-2.928525168457018,41.328887140638614],[-2.9284981901488325,41.32881371750858],[-2.92844497551759,41.32874887517309],[-2.928369760491414,41.32869777504963],[-2.928278532176736,41.32866448467189],[-2.928178552287634,41.328651653925355],[-2.9280777791320474,41.32866030412543],[-2.927984234158932,41.32868974672435],[-2.927905363480331,41.32873763811716],[-2.927847445182016,41.32880016618449],[-2.927815089594181,41.328872353726226],[-2.9278108722986547,41.32894845463602],[-2.927835129088553,41.32902241128446],[-2.9278859292090607,41.32908833670547],[-2.9279592290187857,41.329140983204034],[-2.9280491938485724,41.32917616008261],[-2.928148662442506,41.329191067231896],[-2.92816858650773,41.32919148213709]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-17.19231445492037,-8.39034370977679,-18.251829004573178,-10.169554447892851,-18.123591647183055,-9.32868198904277,-18.797828228312316,-9.514030616389274,-21.12380138306969,-11.264380031585064,-19.37229322259689,-9.20741942340248,-18.6743449525034,-11.393971198912643,-17.459062297373393,-11.015349536084196,-20.08652890594699,-9.826238478815355,-18.603908299327287,-9.561088201085562,-20.847325638392245,-9.297419394647259,-20.837376280162072,-10.768155078338847,466,"{""type"":""Polygon"",""coordinates"":[[[-2.8086690865949695,41.329054873002825],[-2.8087695022940893,41.32904412831324],[-2.808861924810684,41.32901274953194],[-2.8089389972485392,41.32896323443714],[-2.8089945846266335,41.328899524466316],[-2.8090242622282933,41.32882669096641],[-2.80902566779659,41.328750531504355],[-2.808998689544974,41.32867710837432],[-2.808945475025311,41.32861226603884],[-2.808870260156843,41.32856116591537],[-2.8087790320334483,41.328527875537624],[-2.8086790523539786,41.328515044791104],[-2.8085782794096876,41.32852369499116],[-2.808484734632713,41.328553137590085],[-2.808405864119485,41.328601028982895],[-2.808347945942612,41.32866355705023],[-2.8083155904226205,41.32873574459197],[-2.808311373135939,41.32881184550176],[-2.808335629874978,41.328885802150204],[-2.8083864298889702,41.32895172757121],[-2.808459729545003,41.32900437406978],[-2.8085496941861536,41.32903955094835],[-2.808649162571522,41.32905445809763],[-2.8086690865949695,41.329054873002825]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-17.836478663479244,-10.51765574085036,-17.307569537172782,-9.496866149141969,-16.872398820565703,-8.875036816219712,-18.090266312938418,-10.0728219046217,-17.365370841782866,-10.473924216222585,-16.457704543161434,-9.276194467322064,-18.026801575103292,-10.128450073295971,-17.147922211869894,-10.227997617580778,-16.78076688258095,-10.101530291573797,-17.409521553047153,-9.447801317201575,-17.457602548818546,-9.929785976999534,-17.89337906499286,-10.248793341282576,470,"{""type"":""Polygon"",""coordinates"":[[[-2.33069053241962,41.32726785856997],[-2.330790945364614,41.32725711388039],[-2.330883365346319,41.32722573509909],[-2.3309604356703058,41.32717622000432],[-2.3310160215238156,41.3271125100335],[-2.331045698311529,41.3270396765336],[-2.3310471038413016,41.32696351707153],[-2.33102012632964,41.3268900939415],[-2.3309669132695037,41.32682525160601],[-2.330891700463951,41.32677415148253],[-2.3308004748426523,41.32674086110477],[-2.3307004979053003,41.32672803035825],[-2.3305997277248833,41.32673668055832],[-2.330506185513542,41.32676612315724],[-2.330427317163489,41.32681401455007],[-2.330369400575147,41.32687654261741],[-2.3303370459425907,41.32694873015915],[-2.330332828771603,41.32702483106895],[-2.330357084845376,41.32709878771738],[-2.3304078834660897,41.32716471313838],[-2.330481181111732,41.32721735963693],[-2.330571143285408,41.327252536515495],[-2.3306706089426337,41.32726744366479],[-2.33069053241962,41.32726785856997]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-18.24332835177597,-12.020843379251295,-16.554381356064876,-10.480721635840164,-16.9465533277456,-10.88413686944671,-19.134213490013238,-12.53976733401561,-18.062900498152686,-12.006803989712783,-17.14129251606832,-10.42079165948892,-17.90147147298039,-11.490037863096527,-17.10739568365619,-11.348629450615821,-15.887081987512001,-10.710966958892904,-16.932724311530347,-11.052786595341523,-16.36906810847184,-11.29661472784724,-17.920527952133597,-11.3279988765315,472,"{""type"":""Polygon"",""coordinates"":[[[-2.0917233861506332,41.325630124331774],[-2.0918237965717883,41.32561937964219],[-2.0919162142305603,41.3255880008609],[-2.09199328261743,41.32553848576613],[-2.092048867073834,41.32547477579532],[-2.0920785431156608,41.32540194229542],[-2.0920799486101296,41.32532578283336],[-2.092052971776552,41.32525235970331],[-2.091999760053902,41.32518751736782],[-2.091924549138773,41.32513641724434],[-2.0918333258103576,41.32510312686657],[-2.09173335138584,41.325090296120045],[-2.0916325837381935,41.32509894632012],[-2.09153904387796,41.325128388919055],[-2.091460177510208,41.32517628031189],[-2.0914022623775703,41.32523880837923],[-2.091369908558246,41.32531099592098],[-2.091365691493278,41.325387096830774],[-2.0913899469574115,41.3254610534792],[-2.0914407443013463,41.32552697890019],[-2.0915140401046983,41.32557962539875],[-2.091604000017217,41.3256148022773],[-2.0917034631744156,41.32562970942658],[-2.0917233861506332,41.325630124331774]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.290967637349098,-13.568017843489633,-21.629550825493958,-12.296601226222915,-21.177705521622403,-11.998536288282434,-24.9439177646202,-14.063581715096163,-24.200336669143002,-14.76062044390118,-20.75872926028529,-12.600842451052506,-20.51509901313101,-13.401048787587555,-20.733200243988072,-14.122755340366787,-22.5678003782397,-13.702809564108884,-22.542156666176048,-14.447920628918691,-19.68960260945451,-12.950249874585941,-22.075632913422197,-13.851578660988528,473,"{""type"":""Polygon"",""coordinates"":[[[-1.9722479606124999,41.32462524592175],[-1.972348369485186,41.32461450123218],[-1.9724407857187511,41.32458312245088],[-1.9725178529171263,41.32453360735613],[-1.972573436516354,41.32446989738531],[-1.9726031121005507,41.32439706388542],[-1.97260451757336,41.32432090442337],[-1.972577541155811,41.32424748129331],[-1.97252433025376,41.324182638957815],[-1.9724491204984773,41.32413153883433],[-1.9723578985768315,41.324098248456565],[-1.9722579256940307,41.32408541771003],[-1.9721571596003349,41.3240940679101],[-1.972063621182593,41.32412351050904],[-1.9719847560310568,41.32417140190188],[-1.9719268417915488,41.324233929969225],[-1.9718944884711733,41.324306117510986],[-1.9718902714712525,41.32438221842077],[-1.9719145265613487,41.3244561750692],[-1.971965323121932,41.324522100490185],[-1.9720386177949694,41.32457474698874],[-1.9721285763201852,41.324609923867285],[-1.9722280379435224,41.32462483101656],[-1.9722479606124999,41.32462524592175]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-14.146006571461749,-6.881194025127409,-13.51646572761721,-5.5531748700246695,-12.579621357852805,-5.640934592096138,-14.35776310591357,-6.823085985802174,-13.80597172801389,-5.49206922774464,-12.593015505478126,-5.1786860869234985,-13.148853499894656,-5.578323405321328,-12.684028072899173,-5.610487681279066,-12.324823365488065,-5.676038261755737,-12.126858338541556,-4.82924088722004,-13.613823382975768,-6.1788550320223115,-13.367539551174826,-6.87706167413965,474,"{""type"":""Polygon"",""coordinates"":[[[-1.8527789624352602,41.32349638321948],[-1.8528793695685168,41.32348563852991],[-1.8529717842011164,41.323454259748615],[-1.8530488500644302,41.32340474465387],[-1.8531044327007733,41.32334103468306],[-1.853134107770905,41.323268201183176],[-1.853135513219383,41.323192041721114],[-1.853108537269169,41.32311861859106],[-1.853055327288914,41.32305377625555],[-1.852980118836511,41.323002676132056],[-1.8528888984951204,41.322969385754284],[-1.8527889273441651,41.32295655500775],[-1.8526881629960545,41.32296520520783],[-1.8525946261986963,41.32299464780677],[-1.8525157624133617,41.323042539199605],[-1.852457849177126,41.32310506726697],[-1.8524254964172293,41.32317725480873],[-1.8524212794903776,41.32325335571852],[-1.8524455341603108,41.32332731236694],[-1.8524963298409374,41.323393237787926],[-1.8525696232442677,41.323445884286464],[-1.8526595802110952,41.32348106116502],[-1.8527590401114127,41.32349596831428],[-1.8527789624352602,41.32349638321948]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.789047710859805,-13.044259618551779,-20.643425056902966,-11.411587289589717,-19.93558354895598,-11.701922172513752,-21.816758573775633,-13.488680306778313,-21.167554063082964,-13.774538674697283,-19.94547356272509,-13.302257578461056,-19.429467744789164,-13.43429354065155,-19.166641422311944,-12.315812963629096,-20.668701177653528,-12.753997194986288,-21.1231422858898,-12.77837716459323,-20.46642350276529,-11.986630017444828,-20.24864863420136,-11.98336320578666,475,"{""type"":""Polygon"",""coordinates"":[[[-1.7333171380317849,41.32224355642201],[-1.7334175432347159,41.32223281173245],[-1.7335099560906495,41.32220143295117],[-1.7335870204723842,41.322151917856424],[-1.7336426020401685,41.32208820788563],[-1.7336722765398174,41.32201537438574],[-1.7336736819612946,41.32193921492368],[-1.733646706529704,41.32186579179363],[-1.7335934975724092,41.32180094945811],[-1.7335182905658721,41.32174984933461],[-1.7334270719781641,41.32171655895683],[-1.7333271027491186,41.321703728210295],[-1.7332263403381651,41.32171237841037],[-1.7331328053390214,41.32174182100932],[-1.7330539430698249,41.321789712402165],[-1.7329960309469656,41.32185224046953],[-1.73296367880906,41.32192442801129],[-1.732959461963296,41.322000528921095],[-1.7329837161669535,41.322074485569516],[-1.7330345108710523,41.322140410990485],[-1.7331078028653297,41.32219305748902],[-1.7331977581027413,41.322228234367564],[-1.7332972160909441,41.32224314151683],[-1.7333171380317849,41.32224355642201]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.819336596910464,-11.460344287633335,-21.83348070724469,-11.673689303329729,-20.361152458269625,-10.710970013395405,-22.71466256040701,-12.728808320552192,-20.64113093385338,-12.021478780259631,-20.701561970626305,-11.730637407660849,-20.992467418028653,-12.059855288702588,-18.710241384632653,-11.72007629529139,-19.15551607852982,-10.890011144812782,-18.548172680708216,-10.896496540355239,-20.707863909674163,-12.236079671713604,-20.35378319535834,-11.90129597260943,476,"{""type"":""Polygon"",""coordinates"":[[[-1.613863233531961,41.320866787941824],[-1.6139636366137402,41.32085604325225],[-1.6140560475173729,41.32082466447098],[-1.6141331102710643,41.32077514937625],[-1.6141886906646563,41.32071143940545],[-1.6142183645374268,41.320638605905565],[-1.6142197699292338,41.32056244644351],[-1.6141927950675357,41.32048902331345],[-1.6141395872343274,41.32042418097793],[-1.6140643818165903,41.320373080854424],[-1.6139731651559275,41.32033979047663],[-1.6138731980387846,41.3203269597301],[-1.61377243775649,41.320335609930176],[-1.6136789047333255,41.320365052529134],[-1.6136000441301466,41.320412943921994],[-1.6135421332307296,41.32047547198936],[-1.613509781776302,41.32054765953113],[-1.6135055650196422,41.320623760440924],[-1.6135298187109302,41.320697717089345],[-1.6135806123419645,41.3207636425103],[-1.6136539027878951,41.32081628900883],[-1.6137438561249264,41.32085146588737],[-1.6138433120119897,41.32086637303664],[-1.613863233531961,41.320866787941824]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.883744694106625,-11.26025368851797,-19.72415909086252,-10.167547508966765,-19.901290545619972,-9.961594060008029,-20.118696023311475,-11.23979383185044,-20.566727506454026,-12.253543838533046,-18.74399456601027,-8.968111927525337,-18.97378646262346,-9.374324465197466,-18.248439611416156,-8.757276041585564,-18.492320926133537,-8.920404960987732,-19.361367556094105,-9.041696814325743,-19.747960193882,-10.437825332281031,-20.771684100066008,-10.726488591929774,477,"{""type"":""Polygon"",""coordinates"":[[[-1.4944179947533285,41.31936610240569],[-1.4945183955232093,41.319355357716105],[-1.4946108042989774,41.31932397893485],[-1.4946878652782214,41.31927446384011],[-1.4947434443920298,41.319210753869335],[-1.4947731175815488,41.31913792036946],[-1.4947745229410172,41.3190617609074],[-1.4947475487004604,41.318988337777334],[-1.4946943420924235,41.31892349544181],[-1.4946191384063614,41.31887239531828],[-1.494527923846037,41.318839104940494],[-1.4944279590307126,41.31882627419395],[-1.494327201068499,41.31883492439403],[-1.4942336701990073,41.318864366993],[-1.4941548114116652,41.31891225838586],[-1.49409690184571,41.31897478645323],[-1.4940645511362234,41.31904697399501],[-1.49406033447668,41.3191230749048],[-1.494084587609523,41.319197031553216],[-1.494135380070996,41.31926295697418],[-1.4942086688293428,41.3193156034727],[-1.4942986200950985,41.31935078035123],[-1.494398073692074,41.319365687500486],[-1.4944179947533285,41.31936610240569]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.809922423216566,-15.336126732355831,-23.09700172722061,-13.99641768056461,-23.14951044018158,-13.352087189731419,-25.72585617670137,-15.004058793915172,-24.470149601947107,-15.075119663757443,-24.609867014091186,-14.307782198205643,-22.07259595741073,-14.54524085528664,-24.621146938295517,-16.018291471815655,-25.872867385967027,-16.62019894803197,-24.66464291397337,-15.67627252170799,-27.337833692926797,-17.728694766598178,-25.44984464765804,-15.196720992237601,479,"{""type"":""Polygon"",""coordinates"":[[[-6.15672181286693,41.375968075826506],[-6.1568223009572,41.37595733113685],[-6.156914790102389,41.375925952355345],[-6.156991918102493,41.3758764372603],[-6.157047545553703,41.375812727289244],[-6.157077244549616,41.37573989378919],[-6.157078651130509,41.37566373432713],[-6.157051653429463,41.37559031119722],[-6.156998400546715,41.37552546886197],[-6.156923131455309,41.375474368738764],[-6.156831837565248,41.37544107836122],[-6.156731785810268,41.37542824761478],[-6.1566309402186175,41.37543689781479],[-6.15653732800494,41.375466340413524],[-6.156458400633466,41.375514231806086],[-6.156400440702671,41.37557675987317],[-6.156368061856775,41.37564894741475],[-6.156363841529132,41.37572504832453],[-6.156388115754442,41.37579900497308],[-6.156438952390232,41.37586493039432],[-6.15651230488861,41.375917576893144],[-6.156602334386391,41.375952753771934],[-6.156701874479958,41.375967660921305],[-6.15672181286693,41.375968075826506]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.20905110959826,-15.362145365422553,-21.836499586506406,-13.394128797383233,-21.68450782946474,-13.061876048341805,-25.099074766940817,-14.945847875841281,-24.126585502435905,-14.5551940484718,-22.80157984272238,-13.656997145313108,-23.12056870283025,-15.497743577376474,-23.14829371699125,-14.66679429203232,-23.2189883504417,-15.630707112036285,-22.828587107456052,-14.579456827469691,-24.255618203946913,-15.924340273020414,-22.697069723679057,-13.590807092317178,480,"{""type"":""Polygon"",""coordinates"":[[[-6.037308387302302,41.37918494342628],[-6.03740888036277,41.37917419873662],[-6.037501374082515,41.3791428199551],[-6.037578505897389,41.37909330486005],[-6.0376341360999195,41.37902959488896],[-6.037663836564709,41.378956761388906],[-6.037665243215127,41.37888060192683],[-6.037638244178729,41.37880717879694],[-6.037584988662065,41.378742336461706],[-6.037509715847844,41.37869123633852],[-6.037418417442404,41.37865794596098],[-6.037318360738897,41.37864511521455],[-6.037217510159456,41.378653765414555],[-6.03712389331574,41.37868320801328],[-6.037044962040516,41.378731099405826],[-6.036986999243002,41.378793627472895],[-6.036954618795605,41.378865815014464],[-6.036950398259178,41.378941915924244],[-6.036974673685051,41.379015872572815],[-6.037025512835205,41.379081797994054],[-6.037098868961607,41.37913444449289],[-6.037188902912287,41.379169621371695],[-6.037288447929164,41.37918452852109],[-6.037308387302302,41.37918494342628]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-29.389068043530525,-16.466819651141716,-23.244122649398278,-15.316709858570736,-23.564811833753737,-14.453766011069229,-27.27165809605367,-16.08090369140846,-24.09879152653956,-16.031695729969265,-22.720099025092445,-15.513382648659352,-25.007943275725975,-17.483641026446307,-24.449110419230166,-16.675705866874413,-24.49761874504955,-14.77574776589287,-27.489337522558547,-18.552985041032887,-29.15745900914136,-18.378742405678516,-25.183203842572937,-16.529205171351208,482,"{""type"":""Polygon"",""coordinates"":[[[-5.798425256602613,41.385247404265584],[-5.798525759032042,41.385236659575924],[-5.798618261374951,41.38520528079438],[-5.798695400380766,41.385155765699295],[-5.798751035769616,41.38509205572817],[-5.798780739003279,41.385019222228095],[-5.798782145784748,41.38494306276603],[-5.798755144231179,41.38486963963615],[-5.7987018837495095,41.38480479730095],[-5.7986266039176835,41.384753697177786],[-5.798535297000633,41.384720406800284],[-5.798435230969013,41.38470757605386],[-5.798334370987453,41.384716226253865],[-5.798240745415985,41.38474566885257],[-5.798161806782091,41.384793560245065],[-5.798103838580725,41.384856088312105],[-5.798071455114459,41.38492827585367],[-5.798067234184467,41.38500437676343],[-5.798091511873436,41.38507833341202],[-5.7981423557632334,41.38514425883329],[-5.7982157187285654,41.385196905332165],[-5.798305761073079,41.38523208221099],[-5.798405315370528,41.38524698936039],[-5.798425256602613,41.385247404265584]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.037113916422143,-11.427761361880309,-20.346607830005286,-9.934500112250646,-18.325473139901064,-9.26063375443259,-21.503174971975596,-11.257097454532365,-21.733280128927834,-10.21391377308251,-20.236661343126137,-9.914977133105712,-20.935210592527735,-10.74860109205294,-19.904790639440463,-10.935974481350756,-20.409231993604127,-11.52984930007944,-20.66596985155446,-11.845194470951085,-21.69656441644635,-9.705068897844173,-20.22949439719067,-7.761899435406342,483,"{""type"":""Polygon"",""coordinates"":[[[-5.678957036901028,41.388092889146364],[-5.679057543728877,41.388082144456696],[-5.679150050120077,41.388050765675146],[-5.679227192501802,41.38800125058003],[-5.679282830325456,41.38793754060891],[-5.679312534859014,41.387864707108825],[-5.6793139417020075,41.38778854764675],[-5.679286938966709,41.38771512451688],[-5.679233676154136,41.387650282181696],[-5.679158393027773,41.38759918205855],[-5.679067082114801,41.38756589168106],[-5.678967011703942,41.38755306093464],[-5.678866147308394,41.38756171113463],[-5.678772517639535,41.38759115373333],[-5.678693575550986,41.387639045125816],[-5.678635604812691,41.38770157319284],[-5.678603219929166,41.38777376073439],[-5.678598998814406,41.387849861644156],[-5.678623277565827,41.38792381829275],[-5.6786741236807305,41.38798974371402],[-5.678747489856715,41.38804239021293],[-5.678837536141855,41.38807756709176],[-5.678937094796228,41.38809247424117],[-5.678957036901028,41.388092889146364]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.27932849315139,-14.827868717536205,-20.209306870209847,-12.79108277217562,-17.931730184523797,-11.736006049124649,-20.22684527242314,-13.89856328341521,-19.931453278431,-13.644168643746847,-19.03190665671773,-13.306040795194406,-20.05119475016324,-14.856230769135447,-19.43801251427347,-14.644957330380228,-18.464615164781172,-14.994601800867446,-18.567768875666182,-14.52947642030405,-18.43448059500102,-12.98631689939801,-18.17578606778,-11.802522040142378,484,"{""type"":""Polygon"",""coordinates"":[[[-5.559472039090889,41.39081447509364],[-5.559572550126234,41.39080373040397],[-5.559665060389997,41.3907723516224],[-5.5597422060010935,41.39072283652727],[-5.559797846153865,41.39065912655614],[-5.559827551930891,41.39058629305604],[-5.559828958832738,41.39051013359397],[-5.559801954967007,41.3904367104641],[-5.559748689924707,41.39037186812892],[-5.559673403646818,41.390320768005815],[-5.559582088911377,41.39028747762832],[-5.559482014311369,41.390274646881906],[-5.559381145693436,41.3902832970819],[-5.559287512105045,41.39031273968059],[-5.5592085667118,41.39036063107306],[-5.559150593546698,41.39042315914007],[-5.559118207307431,41.3904953466816],[-5.5591139860159275,41.39057144759137],[-5.559138265783677,41.39064540423997],[-5.5591891140271,41.39071132966127],[-5.559262483274369,41.39076397616018],[-5.559352533329086,41.390799153039026],[-5.55945209615126,41.39081406018844],[-5.559472039090889,41.39081447509364]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.932456973449497,-14.280632412096558,-19.566216305061964,-13.090284686797201,-19.62270387477987,-12.153799648877673,-24.84285253600993,-14.681788462585802,-23.40287699660806,-13.125598931520852,-20.170664045539528,-12.787569988916404,-20.086250373320148,-13.316384395603617,-20.658638625863475,-12.182954069892691,-20.537281064625468,-11.918236730847322,-20.638108753801607,-12.905912712835084,-21.00567850181389,-13.137510833472048,-19.220963574592265,-12.452646837391216,485,"{""type"":""Polygon"",""coordinates"":[[[-5.439971007600905,41.39341211342955],[-5.440071522652662,41.393401368739866],[-5.440164036613122,41.39336998995828],[-5.44024118530693,41.39332047486315],[-5.440296827683042,41.393256764891994],[-5.440326534647068,41.3931839313919],[-5.440327941605095,41.39310777192982],[-5.440300936660269,41.39303434879997],[-5.440247669489504,41.3929695064648],[-5.440172380203212,41.3929184063417],[-5.440081061818897,41.392885115964226],[-5.439980983219985,41.39287228521782],[-5.4398801105714245,41.39288093541781],[-5.4397864732415,41.392910378016474],[-5.43970752469364,41.39295826940894],[-5.43964954921194,41.393020797475934],[-5.4396171616785045,41.39309298501746],[-5.439612940218279,41.39316908592722],[-5.439637220956206,41.39324304257583],[-5.439688071231484,41.393308967997136],[-5.439761443410558,41.393361614496065],[-5.439851497063659,41.39339679137493],[-5.4399510638643545,41.393411698524346],[-5.439971007600905,41.39341211342955]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.12403823476728,-13.017114701516528,-19.278985238507317,-11.174884605780438,-17.551792502305698,-8.801722580758502,-21.909844453474054,-12.89662995992796,-21.06118122136578,-13.071293556447495,-21.158775134269607,-11.84847095537205,-18.069963933617473,-12.112362783156195,-18.0119907594076,-11.721579503867002,-20.868284302314347,-11.60813247889542,-19.409045544497413,-11.720470835051138,-17.892932997688533,-11.930062282233232,-19.70314660276101,-11.725662416609495,487,"{""type"":""Polygon"",""coordinates"":[[[-5.200923824429826,41.39823536358483],[-5.201024346940592,41.398224618895135],[-5.201116867766301,41.39819324011354],[-5.201194022185112,41.398143725018386],[-5.2012496686902585,41.3980800150472],[-5.201279377858698,41.39800718154708],[-5.201280784921061,41.397931022085004],[-5.201253777972211,41.39785759895518],[-5.201200506848608,41.397792756620035],[-5.201125211975314,41.39774165649695],[-5.20103388681456,41.397708366119495],[-5.200933800789162,41.397695535373096],[-5.200832920655193,41.39770418557308],[-5.200739276376756,41.39773362817173],[-5.200660321970357,41.39778151956417],[-5.200602342186436,41.39784404763114],[-5.2005699522495545,41.39791623517266],[-5.200565730475997,41.39799233608241],[-5.200590013015666,41.39806629273103],[-5.200640867064366,41.39813221815236],[-5.200714244688187,41.39818486465132],[-5.200804305023959,41.3982200415302],[-5.200903879213294,41.39823494867963],[-5.200923824429826,41.39823536358483]]]}"
